1,4.4184839e-07
2,0.007907176
3,0.004157063
4,0.00041453246
5,0.0017444504
6,0.0037570335
7,0.006729296
8,6.2592662e-06
9,1.2134732e-05
10,2.3804201e-05
11,6.622112e-05
12,8.019029e-05
13,5.246081e-05
14,0.00031586262
15,3.056972e-05
16,9.7613476e-05
17,0.00012506364
18,0.00015475877
19,3.7709222e-05
20,7.2013376e-05
21,0.010466648
22,4.8901456e-05
23,0.00012419118
24,7.30351e-05
25,3.905912e-05
26,0.0001934856
27,0.0002371687
28,0.00025053046
29,4.095701e-05
30,1.0636076e-05
31,0.00011790043
32,9.142776e-05
33,6.928151e-05
34,4.762566e-05
35,0.009034655
36,5.512967e-05
37,1.848886e-05
38,9.824361e-05
39,0.008163551
40,6.872021e-05
41,7.419528e-07
42,0.0002622751
43,6.6372036e-07
44,0.00046252838
45,0.00030792967
46,7.197087e-05
47,1.3171792e-05
48,4.1718204e-06
49,0.0004554124
50,0.000201525
51,5.583355e-07
52,0.00015888806
53,3.3434853e-07
54,5.5791077e-07
55,3.769042e-06
56,1.6404209e-07
57,3.7024243e-08
58,3.2440283e-05
59,2.8136923e-05
60,2.9450408e-05
61,7.3449687e-06
62,6.234452e-08
63,2.8663e-07
64,2.7534708e-05
65,2.6544581e-05
66,4.543389e-06
67,5.446268e-06
68,1.226185e-07
69,0.00010685549
70,9.651271e-05
71,1.6346821e-05
72,1.5289312e-05
73,9.436508e-05
74,3.226433e-06
75,2.5274068e-05
76,3.3197502e-06
77,1.0948834e-05
78,0.00010086468
79,0.00011865533
80,5.487027e-06
81,5.039855e-06
82,1.4706251e-05
83,1.2862899e-05
84,1.8883196e-05
85,5.783142e-06
86,5.907767e-07
87,0.00010940727
88,2.3708782e-05
89,1.9372062e-06
90,1.9732465e-06
91,1.1844256e-05
92,8.8665945e-07
93,6.730314e-07
94,3.2515295e-06
95,2.509629e-06
96,2.7048256e-07
97,1.5538141e-07
98,1.14734156e-07
99,3.4238784e-07
100,3.1475696e-07
101,5.2877056e-07
102,2.5821466e-06
103,2.6662022e-07
104,1.5583291e-06
105,1.0904167e-08
106,1.3575077e-06
107,2.3525686e-06
108,2.2743739e-06
109,1.7234695e-06
110,2.4760438e-06
111,6.760065e-07
112,2.3691271e-07
113,2.0591351e-07
114,3.3300275e-08
115,1.6794733e-05
116,5.9161472e-08
117,3.9975337e-08
118,1.8689852e-06
119,0.009844177
120,1.1513737e-06
121,1.0658613e-06
122,2.4468416e-05
123,1.4498528e-06
124,1.0085464e-06
125,6.306511e-07
126,6.305907e-05
127,9.306447e-06
128,0.00015230529
129,7.76769e-05
130,0.00015362036
131,2.9398187e-05
132,0.00013535019
133,0.00012300552
134,2.8166678e-06
135,8.322132e-05
136,6.403015e-05
137,4.4386856e-05
138,2.5774498e-05
139,2.4837596e-05
140,1.3709339e-06
141,1.6934719e-06
142,1.6783139e-05
143,6.461612e-07
144,2.764475e-05
145,1.434927e-05
146,7.0717783e-07
147,2.3251274e-05
148,1.6092607e-05
149,8.581653e-06
150,2.1088947e-06
151,2.473033e-05
152,8.3689974e-07
153,2.2415682e-06
154,1.8014745e-07
155,4.5994858e-07
156,5.920431e-06
157,6.673915e-07
158,6.694023e-06
159,5.9270023e-06
160,5.246559e-07
161,3.1926473e-07
162,1.7698089e-07
163,2.6484995e-06
164,1.693587e-06
165,1.1148683e-06
166,1.297573e-06
167,1.1036333e-08
168,4.6340674e-06
169,4.1817057e-07
170,3.8678248e-08
171,5.168589e-08
172,1.2333816e-06
173,5.1840254e-07
174,4.5603265e-08
175,2.0288333e-07
176,2.7756207e-07
177,1.0994738e-06
178,1.6220291e-09
179,3.0742225e-07
180,1.6188667e-06
181,2.6644661e-06
182,3.2297513e-07
183,9.800001e-05
184,7.8781795e-07
185,8.6137595e-07
186,3.6118986e-06
187,6.870381e-08
188,6.525467e-07
189,6.2515363e-07
190,1.5107629e-06
191,1.3317665e-06
192,7.2808115e-07
193,1.5668647e-06
194,3.7078323e-07
195,5.9027604e-07
196,3.0240537e-06
197,1.3204547e-07
198,9.445331e-07
199,5.3091253e-07
200,5.423536e-07
201,7.541085e-07
202,7.5458587e-07
203,6.255556e-07
204,1.9237912e-07
205,3.9475555e-07
206,2.1984428e-07
207,8.209931e-08
208,2.7819976e-07
209,5.1558906e-08
210,7.145023e-08
211,4.024367e-07
212,2.3279185e-07
213,1.2253278e-07
214,1.4984225e-07
215,7.9723485e-08
216,6.939764e-08
217,4.2075673e-08
218,5.1081656e-08
219,1.1473668e-07
220,7.2333485e-08
221,8.585083e-08
222,5.4898372e-08
223,4.062851e-06
224,1.7980366e-08
225,8.588154e-09
226,1.6500298e-08
227,1.5308334e-08
228,6.95383e-07
229,4.0322e-08
230,1.798366e-07
231,4.9573497e-08
232,4.10872e-08
233,2.0100723e-08
234,1.0932746e-08
235,1.9509856e-09
236,1.1912808e-10
237,2.8246628e-08
238,9.078539e-09
239,3.1262857e-08
240,1.3499225e-08
241,1.7909645e-08
242,1.7898692e-08
243,1.0098854e-08
244,3.0131144e-09
245,2.398125e-09
246,3.4122336e-06
247,6.3198455e-09
248,3.1276552e-09
249,4.102372e-09
250,2.7139043e-08
251,2.2321943e-08
252,5.111209e-09
253,6.4164567e-09
254,2.639514e-09
255,1.9244826e-09
256,5.5924065e-09
257,1.6779944e-09
258,1.6986855e-08
259,1.9395292e-09
260,1.1349802e-09
261,4.55569e-10
262,1.8110638e-10
263,2.0405405e-08
264,2.2283362e-07
265,1.5374881e-09
266,2.5826068e-09
267,5.3417812e-09
268,2.1806466e-09
269,1.3423451e-09
270,1.9489277e-09
271,4.4946585e-10
272,6.86468e-08
273,6.164374e-10
274,9.968918e-09
275,1.266681e-08
276,1.7204551e-09
277,7.203565e-10
278,9.493698e-09
279,1.3588812e-09
280,5.113698e-09
281,6.181549e-10
282,1.7199699e-09
283,1.0385761e-10
284,2.9299832e-10
285,1.9728983e-08
286,3.3708117e-10
287,1.1138581e-08
288,1.64656e-10
289,1.0470126e-10
290,0.025599
291,2.5423034e-05
292,7.119263e-05
293,7.087974e-05
294,0.00030575722
295,8.1572754e-05
296,3.4210614e-05
297,8.6002765e-05
298,9.028653e-05
299,2.1957976e-05
300,1.6451912e-05
301,1.573389e-05
302,9.289828e-06
303,3.6069305e-06
304,7.821807e-06
305,2.3298994e-06
306,2.2253778e-06
307,2.0134325e-06
308,1.6727329e-06
309,1.6712669e-06
310,1.1441673e-06
311,5.3213154e-07
312,8.025032e-07
313,5.2621266e-07
314,1.9004249e-06
315,1.10267344e-07
316,6.737383e-06
317,3.4346914e-07
318,6.907766e-07
319,3.8724292e-07
320,3.1279305e-07
321,2.4175387e-07
322,3.815346e-08
323,2.341002e-08
324,1.5219175e-07
325,4.1939607e-08
326,6.4522126e-08
327,1.4830448e-07
328,6.057826e-08
329,9.3861564e-07
330,2.8565577e-07
331,3.585174e-08
332,0.010009242
333,1.187924e-05
334,4.167439e-05
335,7.5326345e-05
336,0.000117664014
337,2.4535073e-05
338,4.260352e-05
339,8.595416e-05
340,5.7549063e-05
341,3.1270003e-05
342,1.673848e-05
343,4.6204523e-06
344,1.9300473e-05
345,9.88302e-06
346,1.406931e-05
347,1.0228816e-05
348,1.4646248e-05
349,1.2603161e-05
350,1.3635201e-05
351,1.1629831e-05
352,7.21717e-06
353,6.5002773e-06
354,6.1975966e-06
355,3.1008208e-06
356,1.5406065e-06
357,8.8384934e-07
358,3.2113581e-07
359,9.410918e-07
360,2.6840326e-06
361,2.7115009e-06
362,2.652885e-06
363,2.2176675e-06
364,2.5015038e-06
365,2.2042655e-06
366,2.4596402e-06
367,1.4992359e-06
368,3.9220827e-06
369,5.370131e-07
370,7.5491056e-07
371,1.9619945e-07
372,1.5939018e-07
373,4.3422087e-06
374,2.8959053e-07
375,5.34809e-07
376,9.4749083e-07
377,6.4562037e-06
378,4.8174724e-07
379,8.5501125e-07
380,2.8483598e-07
381,2.2608879e-07
382,3.0732858e-07
383,3.5201145e-07
384,2.5897558e-07
385,1.7444742e-06
386,7.984512e-08
